Source workbook: recovery_lock_cascade_next_step_documentation.xlsx
Sheets: 17

================================================================================
SHEET: README
================================================================================
Metric	Value
Исходный файл	recovery_lock_cascade_next_step.xlsx
Дата генерации	2026-05-12T11:07:50.764350
Количество листов	13
Количество ячеек с формулами	4338
Количество ручных вводимых ячеек	93
Количество автоматически генерируемых ячеек	4338
Назначение workbook	Расчёт следующего шага recovery lock cascade по сценариям UP/DOWN
Предупреждение	Документация создана автоматически из фактической структуры workbook.
Total formula cells detected	4338
Total formula cells documented	4338
Formula documentation completeness	100%

================================================================================
SHEET: Workbook_Sheets
================================================================================
SheetName	SheetIndex	Purpose	IsInputSheet	IsCalculationSheet	IsOutputSheet	DependsOnSheets	FeedsToSheets	ImportantCells	Notes
Settings	1	Параметры системы и риска	YES	NO	NO
CurrentPositions	2	Текущие позиции	YES	NO	NO
Scenario_UP	3	Сценарий роста	NO	YES	NO
Scenario_DOWN	4	Сценарий снижения	NO	YES	NO
SectionCalculator_UP	5	Секции UP	NO	YES	NO
SectionCalculator_DOWN	6	Секции DOWN	NO	YES	NO
TailRecovery_UP	7	Восстановление хвоста UP	NO	YES	NO
TailRecovery_DOWN	8	Восстановление хвоста DOWN	NO	YES	NO
BasketSummary	9	Итоговые решения	NO	NO	YES
Validation	10	Правила валидации	NO	NO	NO
Log	11	Журнал	NO	NO	YES
ScenarioText_UP	12	Текст рекомендаций UP	NO	YES	YES
ScenarioText_DOWN	13	Текст рекомендаций DOWN	NO	YES	YES

================================================================================
SHEET: Input_Output_Map
================================================================================
SheetName	Cell	FieldName	FieldType	InputOrGenerated	ValueExample	FormulaIfAny	Description	UserCanEdit	UsedBy	RiskIfWrong
Scenario_UP	B20		FORMULA	FORMULA		=CurrentPositions!B15	Generated formula	NO		Cascade errors
Scenario_UP	C20		FORMULA	FORMULA		=CurrentPositions!C15	Generated formula	NO		Cascade errors
Scenario_UP	D20		FORMULA	FORMULA		=CurrentPositions!D15	Generated formula	NO		Cascade errors
Scenario_UP	E20		FORMULA	FORMULA		=CurrentPositions!E15	Generated formula	NO		Cascade errors
Scenario_UP	F20		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G20		FORMULA	FORMULA		=IF(B20="BUY",(F20-E20)/Settings!$B$3,(E20-F20)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H20		FORMULA	FORMULA		=G20*D20*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I20		FORMULA	FORMULA		=CurrentPositions!I15	Generated formula	NO		Cascade errors
Scenario_UP	J20		FORMULA	FORMULA		=CurrentPositions!J15	Generated formula	NO		Cascade errors
Scenario_UP	A21		FORMULA	FORMULA		=CurrentPositions!A16	Generated formula	NO		Cascade errors
Scenario_UP	B21		FORMULA	FORMULA		=CurrentPositions!B16	Generated formula	NO		Cascade errors
Scenario_UP	C21		FORMULA	FORMULA		=CurrentPositions!C16	Generated formula	NO		Cascade errors
Scenario_UP	D21		FORMULA	FORMULA		=CurrentPositions!D16	Generated formula	NO		Cascade errors
Scenario_UP	E21		FORMULA	FORMULA		=CurrentPositions!E16	Generated formula	NO		Cascade errors
Scenario_UP	F21		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G21		FORMULA	FORMULA		=IF(B21="BUY",(F21-E21)/Settings!$B$3,(E21-F21)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H21		FORMULA	FORMULA		=G21*D21*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I21		FORMULA	FORMULA		=CurrentPositions!I16	Generated formula	NO		Cascade errors
Scenario_UP	J21		FORMULA	FORMULA		=CurrentPositions!J16	Generated formula	NO		Cascade errors
Scenario_UP	A22		FORMULA	FORMULA		=CurrentPositions!A17	Generated formula	NO		Cascade errors
Scenario_UP	B22		FORMULA	FORMULA		=CurrentPositions!B17	Generated formula	NO		Cascade errors
Scenario_UP	C22		FORMULA	FORMULA		=CurrentPositions!C17	Generated formula	NO		Cascade errors
Scenario_UP	D22		FORMULA	FORMULA		=CurrentPositions!D17	Generated formula	NO		Cascade errors
Scenario_UP	E22		FORMULA	FORMULA		=CurrentPositions!E17	Generated formula	NO		Cascade errors
Scenario_UP	F22		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G22		FORMULA	FORMULA		=IF(B22="BUY",(F22-E22)/Settings!$B$3,(E22-F22)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H22		FORMULA	FORMULA		=G22*D22*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I22		FORMULA	FORMULA		=CurrentPositions!I17	Generated formula	NO		Cascade errors
Scenario_UP	J22		FORMULA	FORMULA		=CurrentPositions!J17	Generated formula	NO		Cascade errors
Scenario_UP	A23		FORMULA	FORMULA		=CurrentPositions!A18	Generated formula	NO		Cascade errors
Scenario_UP	B23		FORMULA	FORMULA		=CurrentPositions!B18	Generated formula	NO		Cascade errors
Scenario_UP	C23		FORMULA	FORMULA		=CurrentPositions!C18	Generated formula	NO		Cascade errors
Scenario_UP	D23		FORMULA	FORMULA		=CurrentPositions!D18	Generated formula	NO		Cascade errors
Scenario_UP	E23		FORMULA	FORMULA		=CurrentPositions!E18	Generated formula	NO		Cascade errors
Scenario_UP	F23		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G23		FORMULA	FORMULA		=IF(B23="BUY",(F23-E23)/Settings!$B$3,(E23-F23)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H23		FORMULA	FORMULA		=G23*D23*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I23		FORMULA	FORMULA		=CurrentPositions!I18	Generated formula	NO		Cascade errors
Scenario_UP	J23		FORMULA	FORMULA		=CurrentPositions!J18	Generated formula	NO		Cascade errors
Scenario_UP	A24		FORMULA	FORMULA		=CurrentPositions!A19	Generated formula	NO		Cascade errors
Scenario_UP	B24		FORMULA	FORMULA		=CurrentPositions!B19	Generated formula	NO		Cascade errors
Scenario_UP	C24		FORMULA	FORMULA		=CurrentPositions!C19	Generated formula	NO		Cascade errors
Scenario_UP	D24		FORMULA	FORMULA		=CurrentPositions!D19	Generated formula	NO		Cascade errors
Scenario_UP	E24		FORMULA	FORMULA		=CurrentPositions!E19	Generated formula	NO		Cascade errors
Scenario_UP	F24		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G24		FORMULA	FORMULA		=IF(B24="BUY",(F24-E24)/Settings!$B$3,(E24-F24)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H24		FORMULA	FORMULA		=G24*D24*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I24		FORMULA	FORMULA		=CurrentPositions!I19	Generated formula	NO		Cascade errors
Scenario_UP	J24		FORMULA	FORMULA		=CurrentPositions!J19	Generated formula	NO		Cascade errors
Scenario_UP	A25		FORMULA	FORMULA		=CurrentPositions!A20	Generated formula	NO		Cascade errors
Scenario_UP	B25		FORMULA	FORMULA		=CurrentPositions!B20	Generated formula	NO		Cascade errors
Scenario_UP	C25		FORMULA	FORMULA		=CurrentPositions!C20	Generated formula	NO		Cascade errors
Scenario_UP	D25		FORMULA	FORMULA		=CurrentPositions!D20	Generated formula	NO		Cascade errors
Scenario_UP	E25		FORMULA	FORMULA		=CurrentPositions!E20	Generated formula	NO		Cascade errors
Scenario_UP	F25		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G25		FORMULA	FORMULA		=IF(B25="BUY",(F25-E25)/Settings!$B$3,(E25-F25)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H25		FORMULA	FORMULA		=G25*D25*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I25		FORMULA	FORMULA		=CurrentPositions!I20	Generated formula	NO		Cascade errors
Scenario_UP	J25		FORMULA	FORMULA		=CurrentPositions!J20	Generated formula	NO		Cascade errors
Scenario_UP	A26		FORMULA	FORMULA		=CurrentPositions!A21	Generated formula	NO		Cascade errors
Scenario_UP	B26		FORMULA	FORMULA		=CurrentPositions!B21	Generated formula	NO		Cascade errors
Scenario_UP	C26		FORMULA	FORMULA		=CurrentPositions!C21	Generated formula	NO		Cascade errors
Scenario_UP	D26		FORMULA	FORMULA		=CurrentPositions!D21	Generated formula	NO		Cascade errors
Scenario_UP	E26		FORMULA	FORMULA		=CurrentPositions!E21	Generated formula	NO		Cascade errors
Scenario_UP	F26		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G26		FORMULA	FORMULA		=IF(B26="BUY",(F26-E26)/Settings!$B$3,(E26-F26)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H26		FORMULA	FORMULA		=G26*D26*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I26		FORMULA	FORMULA		=CurrentPositions!I21	Generated formula	NO		Cascade errors
Scenario_UP	J26		FORMULA	FORMULA		=CurrentPositions!J21	Generated formula	NO		Cascade errors
Scenario_UP	A27		FORMULA	FORMULA		=CurrentPositions!A22	Generated formula	NO		Cascade errors
Scenario_UP	B27		FORMULA	FORMULA		=CurrentPositions!B22	Generated formula	NO		Cascade errors
Scenario_UP	C27		FORMULA	FORMULA		=CurrentPositions!C22	Generated formula	NO		Cascade errors
Scenario_UP	D27		FORMULA	FORMULA		=CurrentPositions!D22	Generated formula	NO		Cascade errors
Scenario_UP	E27		FORMULA	FORMULA		=CurrentPositions!E22	Generated formula	NO		Cascade errors
Scenario_UP	F27		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G27		FORMULA	FORMULA		=IF(B27="BUY",(F27-E27)/Settings!$B$3,(E27-F27)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H27		FORMULA	FORMULA		=G27*D27*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I27		FORMULA	FORMULA		=CurrentPositions!I22	Generated formula	NO		Cascade errors
Scenario_UP	J27		FORMULA	FORMULA		=CurrentPositions!J22	Generated formula	NO		Cascade errors
Scenario_UP	A28		FORMULA	FORMULA		=CurrentPositions!A23	Generated formula	NO		Cascade errors
Scenario_UP	B28		FORMULA	FORMULA		=CurrentPositions!B23	Generated formula	NO		Cascade errors
Scenario_UP	C28		FORMULA	FORMULA		=CurrentPositions!C23	Generated formula	NO		Cascade errors
Scenario_UP	D28		FORMULA	FORMULA		=CurrentPositions!D23	Generated formula	NO		Cascade errors
Scenario_UP	E28		FORMULA	FORMULA		=CurrentPositions!E23	Generated formula	NO		Cascade errors
Scenario_UP	F28		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G28		FORMULA	FORMULA		=IF(B28="BUY",(F28-E28)/Settings!$B$3,(E28-F28)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H28		FORMULA	FORMULA		=G28*D28*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I28		FORMULA	FORMULA		=CurrentPositions!I23	Generated formula	NO		Cascade errors
Scenario_UP	J28		FORMULA	FORMULA		=CurrentPositions!J23	Generated formula	NO		Cascade errors
Scenario_UP	A29		FORMULA	FORMULA		=CurrentPositions!A24	Generated formula	NO		Cascade errors
Scenario_UP	B29		FORMULA	FORMULA		=CurrentPositions!B24	Generated formula	NO		Cascade errors
Scenario_UP	C29		FORMULA	FORMULA		=CurrentPositions!C24	Generated formula	NO		Cascade errors
Scenario_UP	D29		FORMULA	FORMULA		=CurrentPositions!D24	Generated formula	NO		Cascade errors
Scenario_UP	E29		FORMULA	FORMULA		=CurrentPositions!E24	Generated formula	NO		Cascade errors
Scenario_UP	F29		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G29		FORMULA	FORMULA		=IF(B29="BUY",(F29-E29)/Settings!$B$3,(E29-F29)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H29		FORMULA	FORMULA		=G29*D29*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I29		FORMULA	FORMULA		=CurrentPositions!I24	Generated formula	NO		Cascade errors
Scenario_UP	J29		FORMULA	FORMULA		=CurrentPositions!J24	Generated formula	NO		Cascade errors
Scenario_UP	A30		FORMULA	FORMULA		=CurrentPositions!A25	Generated formula	NO		Cascade errors
Scenario_UP	B30		FORMULA	FORMULA		=CurrentPositions!B25	Generated formula	NO		Cascade errors
Scenario_UP	C30		FORMULA	FORMULA		=CurrentPositions!C25	Generated formula	NO		Cascade errors
Scenario_UP	D30		FORMULA	FORMULA		=CurrentPositions!D25	Generated formula	NO		Cascade errors
Scenario_UP	E30		FORMULA	FORMULA		=CurrentPositions!E25	Generated formula	NO		Cascade errors
Scenario_UP	F30		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G30		FORMULA	FORMULA		=IF(B30="BUY",(F30-E30)/Settings!$B$3,(E30-F30)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H30		FORMULA	FORMULA		=G30*D30*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I30		FORMULA	FORMULA		=CurrentPositions!I25	Generated formula	NO		Cascade errors
Scenario_UP	J30		FORMULA	FORMULA		=CurrentPositions!J25	Generated formula	NO		Cascade errors
Scenario_UP	A31		FORMULA	FORMULA		=CurrentPositions!A26	Generated formula	NO		Cascade errors
Scenario_UP	B31		FORMULA	FORMULA		=CurrentPositions!B26	Generated formula	NO		Cascade errors
Scenario_UP	C31		FORMULA	FORMULA		=CurrentPositions!C26	Generated formula	NO		Cascade errors
Scenario_UP	D31		FORMULA	FORMULA		=CurrentPositions!D26	Generated formula	NO		Cascade errors
Scenario_UP	E31		FORMULA	FORMULA		=CurrentPositions!E26	Generated formula	NO		Cascade errors
Scenario_UP	F31		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G31		FORMULA	FORMULA		=IF(B31="BUY",(F31-E31)/Settings!$B$3,(E31-F31)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H31		FORMULA	FORMULA		=G31*D31*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I31		FORMULA	FORMULA		=CurrentPositions!I26	Generated formula	NO		Cascade errors
Scenario_UP	J31		FORMULA	FORMULA		=CurrentPositions!J26	Generated formula	NO		Cascade errors
Scenario_UP	A32		FORMULA	FORMULA		=CurrentPositions!A27	Generated formula	NO		Cascade errors
Scenario_UP	B32		FORMULA	FORMULA		=CurrentPositions!B27	Generated formula	NO		Cascade errors
Scenario_UP	C32		FORMULA	FORMULA		=CurrentPositions!C27	Generated formula	NO		Cascade errors
Scenario_UP	D32		FORMULA	FORMULA		=CurrentPositions!D27	Generated formula	NO		Cascade errors
Scenario_UP	E32		FORMULA	FORMULA		=CurrentPositions!E27	Generated formula	NO		Cascade errors
Scenario_UP	F32		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G32		FORMULA	FORMULA		=IF(B32="BUY",(F32-E32)/Settings!$B$3,(E32-F32)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H32		FORMULA	FORMULA		=G32*D32*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I32		FORMULA	FORMULA		=CurrentPositions!I27	Generated formula	NO		Cascade errors
Scenario_UP	J32		FORMULA	FORMULA		=CurrentPositions!J27	Generated formula	NO		Cascade errors
Scenario_UP	A33		FORMULA	FORMULA		=CurrentPositions!A28	Generated formula	NO		Cascade errors
Scenario_UP	B33		FORMULA	FORMULA		=CurrentPositions!B28	Generated formula	NO		Cascade errors
Scenario_UP	C33		FORMULA	FORMULA		=CurrentPositions!C28	Generated formula	NO		Cascade errors
Scenario_UP	D33		FORMULA	FORMULA		=CurrentPositions!D28	Generated formula	NO		Cascade errors
Scenario_UP	E33		FORMULA	FORMULA		=CurrentPositions!E28	Generated formula	NO		Cascade errors
Scenario_UP	F33		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G33		FORMULA	FORMULA		=IF(B33="BUY",(F33-E33)/Settings!$B$3,(E33-F33)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H33		FORMULA	FORMULA		=G33*D33*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I33		FORMULA	FORMULA		=CurrentPositions!I28	Generated formula	NO		Cascade errors
Scenario_UP	J33		FORMULA	FORMULA		=CurrentPositions!J28	Generated formula	NO		Cascade errors
Scenario_UP	A34		FORMULA	FORMULA		=CurrentPositions!A29	Generated formula	NO		Cascade errors
Scenario_UP	B34		FORMULA	FORMULA		=CurrentPositions!B29	Generated formula	NO		Cascade errors
Scenario_UP	C34		FORMULA	FORMULA		=CurrentPositions!C29	Generated formula	NO		Cascade errors
Scenario_UP	D34		FORMULA	FORMULA		=CurrentPositions!D29	Generated formula	NO		Cascade errors
Scenario_UP	E34		FORMULA	FORMULA		=CurrentPositions!E29	Generated formula	NO		Cascade errors
Scenario_UP	F34		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G34		FORMULA	FORMULA		=IF(B34="BUY",(F34-E34)/Settings!$B$3,(E34-F34)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H34		FORMULA	FORMULA		=G34*D34*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I34		FORMULA	FORMULA		=CurrentPositions!I29	Generated formula	NO		Cascade errors
Scenario_UP	J34		FORMULA	FORMULA		=CurrentPositions!J29	Generated formula	NO		Cascade errors
Scenario_UP	A35		FORMULA	FORMULA		=CurrentPositions!A30	Generated formula	NO		Cascade errors
Scenario_UP	B35		FORMULA	FORMULA		=CurrentPositions!B30	Generated formula	NO		Cascade errors
Scenario_UP	C35		FORMULA	FORMULA		=CurrentPositions!C30	Generated formula	NO		Cascade errors
Scenario_UP	D35		FORMULA	FORMULA		=CurrentPositions!D30	Generated formula	NO		Cascade errors
Scenario_UP	E35		FORMULA	FORMULA		=CurrentPositions!E30	Generated formula	NO		Cascade errors
Scenario_UP	F35		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G35		FORMULA	FORMULA		=IF(B35="BUY",(F35-E35)/Settings!$B$3,(E35-F35)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H35		FORMULA	FORMULA		=G35*D35*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I35		FORMULA	FORMULA		=CurrentPositions!I30	Generated formula	NO		Cascade errors
Scenario_UP	J35		FORMULA	FORMULA		=CurrentPositions!J30	Generated formula	NO		Cascade errors
Scenario_UP	A36		FORMULA	FORMULA		=CurrentPositions!A31	Generated formula	NO		Cascade errors
Scenario_UP	B36		FORMULA	FORMULA		=CurrentPositions!B31	Generated formula	NO		Cascade errors
Scenario_UP	C36		FORMULA	FORMULA		=CurrentPositions!C31	Generated formula	NO		Cascade errors
Scenario_UP	D36		FORMULA	FORMULA		=CurrentPositions!D31	Generated formula	NO		Cascade errors
Scenario_UP	E36		FORMULA	FORMULA		=CurrentPositions!E31	Generated formula	NO		Cascade errors
Scenario_UP	F36		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G36		FORMULA	FORMULA		=IF(B36="BUY",(F36-E36)/Settings!$B$3,(E36-F36)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H36		FORMULA	FORMULA		=G36*D36*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I36		FORMULA	FORMULA		=CurrentPositions!I31	Generated formula	NO		Cascade errors
Scenario_UP	J36		FORMULA	FORMULA		=CurrentPositions!J31	Generated formula	NO		Cascade errors
Scenario_UP	A37		FORMULA	FORMULA		=CurrentPositions!A32	Generated formula	NO		Cascade errors
Scenario_UP	B37		FORMULA	FORMULA		=CurrentPositions!B32	Generated formula	NO		Cascade errors
Scenario_UP	C37		FORMULA	FORMULA		=CurrentPositions!C32	Generated formula	NO		Cascade errors
Scenario_UP	D37		FORMULA	FORMULA		=CurrentPositions!D32	Generated formula	NO		Cascade errors
Scenario_UP	E37		FORMULA	FORMULA		=CurrentPositions!E32	Generated formula	NO		Cascade errors
Scenario_UP	F37		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G37		FORMULA	FORMULA		=IF(B37="BUY",(F37-E37)/Settings!$B$3,(E37-F37)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H37		FORMULA	FORMULA		=G37*D37*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I37		FORMULA	FORMULA		=CurrentPositions!I32	Generated formula	NO		Cascade errors
Scenario_UP	J37		FORMULA	FORMULA		=CurrentPositions!J32	Generated formula	NO		Cascade errors
Scenario_UP	A38		FORMULA	FORMULA		=CurrentPositions!A33	Generated formula	NO		Cascade errors
Scenario_UP	B38		FORMULA	FORMULA		=CurrentPositions!B33	Generated formula	NO		Cascade errors
Scenario_UP	C38		FORMULA	FORMULA		=CurrentPositions!C33	Generated formula	NO		Cascade errors
Scenario_UP	D38		FORMULA	FORMULA		=CurrentPositions!D33	Generated formula	NO		Cascade errors
Scenario_UP	E38		FORMULA	FORMULA		=CurrentPositions!E33	Generated formula	NO		Cascade errors
Scenario_UP	F38		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G38		FORMULA	FORMULA		=IF(B38="BUY",(F38-E38)/Settings!$B$3,(E38-F38)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H38		FORMULA	FORMULA		=G38*D38*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I38		FORMULA	FORMULA		=CurrentPositions!I33	Generated formula	NO		Cascade errors
Scenario_UP	J38		FORMULA	FORMULA		=CurrentPositions!J33	Generated formula	NO		Cascade errors
Scenario_UP	A39		FORMULA	FORMULA		=CurrentPositions!A34	Generated formula	NO		Cascade errors
Scenario_UP	B39		FORMULA	FORMULA		=CurrentPositions!B34	Generated formula	NO		Cascade errors
Scenario_UP	C39		FORMULA	FORMULA		=CurrentPositions!C34	Generated formula	NO		Cascade errors
Scenario_UP	D39		FORMULA	FORMULA		=CurrentPositions!D34	Generated formula	NO		Cascade errors
Scenario_UP	E39		FORMULA	FORMULA		=CurrentPositions!E34	Generated formula	NO		Cascade errors
Scenario_UP	F39		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G39		FORMULA	FORMULA		=IF(B39="BUY",(F39-E39)/Settings!$B$3,(E39-F39)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H39		FORMULA	FORMULA		=G39*D39*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I39		FORMULA	FORMULA		=CurrentPositions!I34	Generated formula	NO		Cascade errors
Scenario_UP	J39		FORMULA	FORMULA		=CurrentPositions!J34	Generated formula	NO		Cascade errors
Scenario_UP	A40		FORMULA	FORMULA		=CurrentPositions!A35	Generated formula	NO		Cascade errors
Scenario_UP	B40		FORMULA	FORMULA		=CurrentPositions!B35	Generated formula	NO		Cascade errors
Scenario_UP	C40		FORMULA	FORMULA		=CurrentPositions!C35	Generated formula	NO		Cascade errors
Scenario_UP	D40		FORMULA	FORMULA		=CurrentPositions!D35	Generated formula	NO		Cascade errors
Scenario_UP	E40		FORMULA	FORMULA		=CurrentPositions!E35	Generated formula	NO		Cascade errors
Scenario_UP	F40		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G40		FORMULA	FORMULA		=IF(B40="BUY",(F40-E40)/Settings!$B$3,(E40-F40)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H40		FORMULA	FORMULA		=G40*D40*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I40		FORMULA	FORMULA		=CurrentPositions!I35	Generated formula	NO		Cascade errors
Scenario_UP	J40		FORMULA	FORMULA		=CurrentPositions!J35	Generated formula	NO		Cascade errors
Scenario_UP	A41		FORMULA	FORMULA		=CurrentPositions!A36	Generated formula	NO		Cascade errors
Scenario_UP	B41		FORMULA	FORMULA		=CurrentPositions!B36	Generated formula	NO		Cascade errors
Scenario_UP	C41		FORMULA	FORMULA		=CurrentPositions!C36	Generated formula	NO		Cascade errors
Scenario_UP	D41		FORMULA	FORMULA		=CurrentPositions!D36	Generated formula	NO		Cascade errors
Scenario_UP	E41		FORMULA	FORMULA		=CurrentPositions!E36	Generated formula	NO		Cascade errors
Scenario_UP	F41		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G41		FORMULA	FORMULA		=IF(B41="BUY",(F41-E41)/Settings!$B$3,(E41-F41)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H41		FORMULA	FORMULA		=G41*D41*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I41		FORMULA	FORMULA		=CurrentPositions!I36	Generated formula	NO		Cascade errors
Scenario_UP	J41		FORMULA	FORMULA		=CurrentPositions!J36	Generated formula	NO		Cascade errors
Scenario_UP	A42		FORMULA	FORMULA		=CurrentPositions!A37	Generated formula	NO		Cascade errors
Scenario_UP	B42		FORMULA	FORMULA		=CurrentPositions!B37	Generated formula	NO		Cascade errors
Scenario_UP	C42		FORMULA	FORMULA		=CurrentPositions!C37	Generated formula	NO		Cascade errors
Scenario_UP	D42		FORMULA	FORMULA		=CurrentPositions!D37	Generated formula	NO		Cascade errors
Scenario_UP	E42		FORMULA	FORMULA		=CurrentPositions!E37	Generated formula	NO		Cascade errors
Scenario_UP	F42		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G42		FORMULA	FORMULA		=IF(B42="BUY",(F42-E42)/Settings!$B$3,(E42-F42)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H42		FORMULA	FORMULA		=G42*D42*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I42		FORMULA	FORMULA		=CurrentPositions!I37	Generated formula	NO		Cascade errors
Scenario_UP	J42		FORMULA	FORMULA		=CurrentPositions!J37	Generated formula	NO		Cascade errors
Scenario_UP	A43		FORMULA	FORMULA		=CurrentPositions!A38	Generated formula	NO		Cascade errors
Scenario_UP	B43		FORMULA	FORMULA		=CurrentPositions!B38	Generated formula	NO		Cascade errors
Scenario_UP	C43		FORMULA	FORMULA		=CurrentPositions!C38	Generated formula	NO		Cascade errors
Scenario_UP	D43		FORMULA	FORMULA		=CurrentPositions!D38	Generated formula	NO		Cascade errors
Scenario_UP	E43		FORMULA	FORMULA		=CurrentPositions!E38	Generated formula	NO		Cascade errors
Scenario_UP	F43		FORMULA	FORMULA		=$B$4	Generated formula	NO		Cascade errors
Scenario_UP	G43		FORMULA	FORMULA		=IF(B43="BUY",(F43-E43)/Settings!$B$3,(E43-F43)/Settings!$B$3)	Generated formula	NO		Cascade errors
Scenario_UP	H43		FORMULA	FORMULA		=G43*D43*Settings!$B$4	Generated formula	NO		Cascade errors
Scenario_UP	I43		FORMULA	FORMULA		=CurrentPositions!I38	Generated formula	NO		Cascade errors
Scenario_UP	J43		FORMULA	FORMULA		=CurrentPositions!J38	Generated formula	NO		Cascade errors
Scenario_UP	A44		FORMULA	FORMULA		=CurrentPositions!A39	Generated formula	NO		Cascade errors
Scenario_UP	B44		FORMULA	FORMULA		=CurrentPositions!B39	Generated formula	NO		Cascade errors
Scenario_UP	C44		FORMULA	FORMULA		=CurrentPositions!C39	Generated formula	NO		Cascade errors
